-0
1.0982
1.0832
1.0708
1.0568
1.0441
1.0324
1.0348
1.0476
1.0575
1.0658
1.0716
1.0772
1.0814
1.0787
1.0767
1.075
1.0739
1.0729
1.0721
1.0791
1.0903
1.0994
1.1073
1.1141
1.1202
1.1245
1.1269
1.1289
1.1311
1.1309
1.1304
1.1305
1.1336
1.1387
1.1429
1.1444
1.1417
1.14
1.1357
1.107
1.0827
1.06
1.0473
1.0351
1.0252
1.0132
1.0011
0.98976
0.98079
0.96946
0.96099
0.95597
0.97298
0.98882
1.001
1.0119
1.0209
1.0294
1.0422
1.059
1.0723
1.0831
1.0943
1.1031
1.1073
1.0848
1.063
1.0457
1.0295
1.0159
1.003
1.0101
1.0274
1.0407
1.0508
1.0559
1.0613
1.066
1.0829
1.0956
1.1062
1.1148
1.1217
1.1281
1.1135
1.0869
1.0668
1.0496
1.0362
1.0236
1.015
1.0115
1.0088
1.0063
1.0022
0.99796
0.995
1.0086
1.0272
1.0442
1.0555
1.0645
1.0729
1.0775
1.0684
1.0614
1.0548
1.0522
1.0495
1.0472
1.0435
1.0396
1.0359
1.0315
1.0237
1.0183
1.0184
1.038
1.0561
1.0698
1.081
1.0922
1.1007
1.1055
1.1081
1.1109
1.1133
1.1165
1.1189
1.1168
1.0978
1.0802
1.0669
1.0586
1.0517
1.045
1.0436
1.0434
1.0429
1.0427
1.0427
1.0426
1.0403
1.0308
1.0218
1.0148
1.0032
0.99365
0.98526
1.0013
1.0259
1.0448
1.0616
1.0755
1.0885
1.0908
1.0637
1.043
1.0247
1.0078
0.99337
0.98013
0.97562
0.97309
0.97075
0.96641
0.9602
0.95479
0.95542
0.97357
0.98773
1.0003
1.0105
1.02
1.0275
1.0295
1.03
1.0304
1.0325
1.037
1.0399
1.0425
1.0467
1.0498
1.0525
1.0518
1.0513
1.0511
1.0645
1.0793
1.0932
1.1032
1.1131
1.1209
1.1166
1.0889
1.0626
1.0434
1.0213
1.0042
0.98979
0.98674
0.98681
0.98693
0.98864
0.99228
0.99474
0.99775
1.0025
1.0068
1.0098
1.009
1.0085
1.0083
1.0015
0.9936
0.98691
0.97744
0.96691
0.95754
0.95431
0.95997
0.96473
0.96799
0.96873
0.96927
0.96982
0.9927
1.0198
1.0409
1.0604
1.0771
1.0928
1.0941
1.0732
1.0565
1.0414
1.0269
1.0134
1.003
0.99317
0.98294
0.97492
0.96547
0.95584
0.9473
0.94853
0.96673
0.98086
0.9934
1.0038
1.0136
1.0213
1.0258
1.0292
1.0324
1.0364
1.0418
1.0456
1.053
1.0648
1.075
1.0842
1.0893
1.0944
1.0987
1.0865
1.0743
1.0627
1.0549
1.0474
1.0414
1.0313
1.0158
1.0017
0.99167
0.98208
0.97476
0.96797
0.96079
0.95406
0.94759
0.94297
0.93834
0.93465
0.9327
0.93362
0.93396
0.93389
0.93351
0.93304
0.93245
0.96237
0.99376
1.0181
1.0364
1.05
1.0631
1.0628
1.0481
1.0369
1.0279
1.0185
1.0114
1.0047
0.99844
0.99207
0.98716
0.98456
0.98324
0.98169
